Name,Description,Add,Region,Town,Tel,Px,Py,ParkingSpace,Type,Zone
福格大飯店,在福格大飯店感受淡水清晨的寧靜、淡水河口黃昏的夕照美景以及在地的人文氣息。供商旅或短暫休憩的尊貴服務，離開都市的煩囂，置身海闊天空的休閒空間，無比用心地提供您最貼心的服務，並為您帶來愉悅、歡樂知性的淡水旅遊。處於大屯山、觀音山、淡水河口夕陽所包圍的位置，眺望之景色美不勝收！緊臨淡江大學、鄞山寺古廟、淡水老街等著名景點，飯店內設施完善，是溫馨雅緻的渡假、休憩、宴會、辦公最佳場所，歡迎您的蒞臨。,新北市淡水區學府路89號5至16樓,新北市,淡水區,886-2-26262929,121.445757,25.17041,0.0,飯店/旅店,N
微風景觀民宿,,新北市瑞芳區頌德里石埤巷63號,新北市,瑞芳區,886-2-24965160,121.83775700000001,25.111225,,民宿,E
快樂旅社,位於新北市的旅館,新北市新店區寶元路1段1號,新北市,新店區,886-2-29112077,121.54121799999999,24.987403,,旅社,S
沃客新舍旅社,位於新北市的旅館,新北市三重區成功路97號6至7樓,新北市,三重區,886-2-29701533,121.48809299999999,25.051517,0.0,旅社,W
未央居景觀民宿,位於新北市的民宿,新北市瑞芳區輕便路1之1號,新北市,瑞芳區,886-932-684356,121.84693,25.111644000000002,0.0,民宿,E
雙臻園民宿,民宿網址連結：http://twobest.okgo.tw/雙溪是兩條溪水匯集之山水城，全區為水源水質保護區，無似鄰近的金瓜石、九份、平溪、福隆等觀光風景區的繁華艷麗，核心的旅遊價值是隱藏在河川與山巒的對話裡；雙臻園園區為苕谷溪兩流匯集處，且子女皆有臻名，取小雙溪優勝美地及子女成雙合作之意；希旅客能享受平安寧靜、健康城市、樸實鄉情。經營團隊有5張餐飲證照，早餐以自種有機蔬果與雙溪特產之中西菜色多元呈現。米黃抿石子的外觀‧四周內縮陽台，係通風採光的綠建築，在被青山綠水懷抱的亭仔腳裡品茗用餐，白鷺絲、藍鵲一群群飛來，呢喃又啁恘。凝賞青山綠溪，陽光揮灑中，掌握人生願景希望。民宿位於2樓，有5個房間的許可，房型、房號定位精準並揭示面積，客房於木質地板上再鋪原木床，營造舒適的和式風，鼓勵赤腳，並提供親子安全的遊憩環境。以原石堆疊的園區溪畔，讓雨水能自然由綠色海綿吸收，與草木、土壤、自然平衡，保留自然湧泉之生態池，尊重生物多樣性；具導遊、領隊、導覽身分的民宿主人全家願與您共同體驗小雙溪之美。,新北市雙溪區泰和街53之1號,新北市,雙溪區,886-2-24934698,121.858167,25.030444,,民宿,E
金湯溫泉會館,位於新北市的旅館,新北市萬里區萬里區大鵬里萬里加投路197之5號2樓,新北市,萬里區,886-2-24988788,121.64423500000001,25.214957000000002,0.0,飯店/旅店,N
紫虹汽車旅館,"紫虹汽車旅館以感動為出發,遊走浪漫空間.在喧囂的都市叢林中,這是一處隱密的世外桃源,不論是時尚.奢華.養生.SPA的風格,都讓忙碌的戀侶能夠敞開心房,盡情享受激情的擁抱.想要給對方從未體驗過的感官之旅嗎? [摩根時尚溫泉旅館]將是點燃對方愛慾的最佳去處.景態優雅,情趣風靡走進摩根時尚溫泉旅館,進入眼簾的一石.一磚.一草.一木,均代表著摩登.活潑.感性與獨特,在北台灣寸土寸金之地,完全不考慮成本,釋放出絕無僅有的超大空間,每房至少15坪以上到50坪住宿空間,在繁忙緊張生活環境中,可以慢慢地探索,解放彼此的私密極限.八種不同風格的房型,讓愛侶沉浸在甜蜜與激情中,跳脫一般傳統浴室,如夢四似幻的浴缸設計,在水世界中體驗水乳交融的動感情懷,每房均附彩繪按摩浴缸.花灑.水循環造景,來摩根享受美人湯溫泉.黃金雨淋.SPA,讓您倆在水中享受一絲不掛的遐想世界.",新北市蘆洲區中正路367號,新北市,蘆洲區,886-2-22887000,121.46498500000001,25.090231,0.0,汽車旅館,W
怡美賓館,位於新北市的旅館,新北市金山區民生路206號,新北市,金山區,886-2-24982212,121.640948,25.220831,,旅社,N
台北新板希爾頓酒店,台北新板希爾頓為新北市板橋區國際連鎖酒店，致力豎立高標準及高水平的品質傳遞給世界旅人一致的服務氛圍。由建築名師李祖原設計，以天燈印象傳遞希望及光明意念佇立在新板特區上，且鄰近五鐵共構板橋站，讓旅人們就像天燈一樣可自在的環遊台灣或飛往下個目的地。台北新板希爾頓為全方位型酒店，健身房、露天泳池、會議室一應具備，不論是商務旅行、家庭旅遊、度假放空都能滿足您所需要的一切，創造美好的旅宿經驗，讓旅客在此展開對台灣美好旅程。,新北市板橋區民權路88號、88號(2至31樓)、90號,新北市,板橋區,886-2-29583000,121.460801,25.012057000000002,1401.0,飯店/旅店,W
水田園農莊民宿,位於新北市的民宿,新北市萬里區萬里加投45之9號,新北市,萬里區,886-2-24980899,121.640868,25.211089,0.0,民宿,N
夢綺旅店,位於新北市的旅館,新北市板橋區西門街20號1至4樓,新北市,板橋區,886-2-29600888,121.453753,25.010996,0.0,飯店/旅店,W
丹鳳大旅館,新莊迴龍地區最平價的價格與舒適的環境設備等，皆經過最嚴格的審視。全棟免費Wi-Fi無線上網及全新寢具用品與設備。客房內有高清電視訊號，週邊有輔大夜市可逛，擁合法執照與提供無障礙空間與電梯出入，週邊有麥當勞、輔大，鄰近迴龍捷運站出口交通方便。,新北市新莊區中正路740之4號1至5樓,新北市,新莊區,886-2-29071188,121.414588,25.023197,1.0,飯店/旅店,W
大坪山莊民宿,位於新北市的民宿,新北市萬里區雙興里坑頭6號,新北市,萬里區,886-2-77207721,121.63493400000002,25.171043,0.0,民宿,N
白沙啾啾,,新北市石門區德茂八甲１之５號,新北市,石門區,886-9-09629815,121.518841,25.283382,,民宿,N
龍山旅社,位於新北市的旅館,新北市新店區光明街52號,新北市,新店區,886-2-29111800,121.538625,24.959475,,旅社,S
我們的家187民宿,白色波浪圍牆和飛舞的白花 在我們的家院子裡 您可以享用美食美景及鄉下的新鮮空氣 黑頂白牆的襯托之下 金瓜石的天空得到了不同的詮釋不管是晴天 雨天 還是被濃濃白霧包覆的金瓜石 都像在述說著不同的故事 也許氛圍不盡相同 但都充滿詩意 歡迎您一同共享。,新北市瑞芳區山尖路187號,新北市,瑞芳區,886-2-24962628,121.85141399999999,25.111972,10.0,民宿,E
陽明山天籟渡假酒店,陽明山天籟渡假酒店擁有北台灣最大近2000坪湧泉樂園，為PH值介於5~6的純淨弱酸泉，舒緩坐臥在溫暖的泉水中，毫無束縛地讓柔軟的波浪將身心的疲憊與壓力全都帶走，原石砌製的寬敞浴池，群山環繞，潺潺的水聲、清新悅耳的蟲鳴鳥叫，使您舒展疲憊的身心時感到分外享受。炎夏天籟滑水道與戲水區更是孩子們的天堂，廣闊的腹地讓孩子們可以盡情奔跑沉浸於大自然中，遠離城市牢籠與3C用品，拉近與家人間的距離，另規劃館外遊程溯溪與衝浪等豐富動態體驗，夏季入住陽明山天籟白天暢遊歡樂，夜晚在群山簇擁中享受靜思溫泉的身心靈療癒饗宴，四季都可享受天籟的湯泉魅力。融和天地人三要素的養生概念，將美學回歸最原始的自然設計理念，簡約現代設計風格融入陽明山在地風情，展現出陽明山天籟渡假酒店獨特自然風情，在陽明山青鬱的山稜之下，天籟成為全台灣最大的湯泉主題渡假設計旅店，提供四季奢華渡假的最佳去處。,新北市金山區名流路1之7號,新北市,金山區,886-2-24080400,121.594999,25.201883,154.0,飯店/旅店,N
美麗心精品汽車旅館,位於新北市的旅館,新北市新莊區新樹路242號,新北市,新莊區,886-2-22051111,121.43293100000001,25.018673,0.0,汽車旅館,W
馥俐商旅,旅館座落於金融商業區、精品購物圈以及文化藝術中心的-板橋區，緊臨捷運板南線-府中站1號出口，毗鄰三鐵共構的-板橋火車站，距離知名的南雅南路-觀光夜市，僅在周邊。民生便利、交通快捷，成為眾多旅客遊人來到新北市時，精選留宿旅館之一。既有的溫馨優雅氛圍下，馥麗商旅仍不斷的呈現新活力與新創意，提供每位貴賓享有合法安全的環境、齊全新穎的設備及專業貼心的服務，希望讓每位旅人有賓至如歸的接待及舒適溫暖的感受。,新北市板橋區東門街36之5號,新北市,板橋區,886-2-29679008,121.45811599999999,25.007901,0.0,飯店/旅店,W
九份望琴海景觀民宿,位居九份山城最高點 福山宮旁 可以全覽山城美景及海景5 -8月 可以看日出及落日 2-4月 經常可以欣賞雲海走到九份老街約10分鐘 停車方便每間房皆可看海喔,新北市瑞芳區崙頂路4之1號,新北市,瑞芳區,886-2-24969454,121.846299,25.10746,0.0,民宿,E
一畝田民宿,位於新北市的民宿,新北市三芝區茂長里陳厝坑19之2號,新北市,三芝區,886-932-519520,121.518745,25.254254,0.0,民宿,N
薇薇精品旅館,位於新北市的旅館,新北市蘆洲區永安北路2段42之1號,新北市,蘆洲區,886-2-82856633,121.48233300000001,25.082416000000002,0.0,飯店/旅店,W
玉山居,,新北市鶯歌區文化路226巷4號,新北市,鶯歌區,886-2-26780231,121.352033,24.948675,,民宿,W
足立司拉,,新北市烏來區新烏路五段91號,新北市,烏來區,886-955-736371,121.54773,24.872729,,飯店/旅店,S
旅晨民宿,,新北市烏來區烏來里14鄰西羅岸路37號,新北市,烏來區,886-2-26616658,121.547564,24.865714999999998,,民宿,S
九份藍山朝夏,,新北市瑞芳區輕便路216之2號,新北市,瑞芳區,886-920-124861,121.845054,25.109499,,民宿,E
捷絲旅台北三重館,,新北市三重區新北市三重區三和路4段107-1號,新北市,三重區,886-2-22806111,121.487489,25.077348999999998,,飯店/旅店,W
F商旅台北蘆洲館,F HOTEL台北蘆洲館座落於新北市蘆洲區，緊鄰徐匯廣場及徐匯中學捷運站，外觀建築以全白色系打造清新、舒適之都會型旅館，飯店擁有67間客房，各式房型寬敞舒適、設備齊全，另外還提供給旅人們經濟、實惠的背包客房型，均能符合每位旅客的不同需求；飯店距離捷運站只要步行1分鐘、高速公路三重交流道只要開車6分鐘，到台北市各旅遊景點交通便捷，便利的地緣性是您觀光旅遊及差旅洽公的首選，歡迎您來體驗舒適便捷的悠閒住宿時光！,新北市蘆洲區集賢路409號2樓(1層)、3樓至9樓,新北市,蘆洲區,886-2-22892299,121.48053700000001,25.081309,54.0,飯店/旅店,W
將捷金鬱金香酒店,「將捷金鬱金香酒店」為北台灣國際型渡假酒店，引進國際酒店的管理服務，具備專業品質與精緻度，規劃有五種主題、六種房型，一共175間的黃金水岸套房，視野遼闊、將美景融入房內，飽覽淡水美麗四季變化與日出、夕陽景致。除了住宿外，酒店還規劃有可容納500人的多功能展覽空間，可供企業公司舉辦大小型各式聚會、會議與教育訓練使用。,新北市淡水區中正路一段2號,新北市,淡水區,886-2-26210333,121.428846,25.175667,454.0,飯店/旅店,N
私客創旅,,新北市鶯歌區尖山埔路89號及89號3樓,新北市,鶯歌區,886-2-26798789,121.347625,24.950975,,飯店/旅店,W
金漫民宿,,新北市瑞芳區銅山里祈堂路197號,新北市,瑞芳區,886-988-266752,121.8573,25.10899,,民宿,E
酒內民宿,"『酒內民宿』於108年8月取得合法民宿資格，位於南港與汐止交界鄰近中央研究院的一個安靜別墅社區內，社區提供免費巴士定時定點往返南港展覽館捷運站，若您是自駕蒞臨，『酒內民宿』備有專屬免費停車位。客房皆有兼具採光與通風的對外窗以獨立衛浴，設偵煙器及二氧化碳偵測器為安全把關。有別於飯店仰賴空調系統，我們不是在吵雜的市區，不須擔心髒空氣及噪音，客房的三面採光對外窗戶可以放心地打開讓自然的風及光線進入房間，所以我們的客房特色就是~會呼吸的房間喔!我們希望您在旅途中一定要有良好的睡眠品質才有充沛的活力，提供的大坪數家庭房以及免費停車位，加上平易近人的價位很適合全家住宿喔! 我的父親與我的先生及我甚至我女兒幾乎全家都從事飯店業，所以在消防安全、公共衛生上耳濡目染，再加上自己也住在這棟透天厝裡，不只是自己住得安全也讓客人住得安心是我們首要的要求。 如何從桃園國際機場到我們家?*機場巴士國光號#1843機場巴士經四個停靠站(第一航廈2月台、第二航廈3月台、瑞光路、內湖行政中心、捷運南港展覽館站下車)，約需1至1.5小時，房東於下車處接駁 *機場捷運搭至台北車站(直達車約37分鐘/普通車約50分鐘)，再由台北車站轉乘捷運藍線至捷運南港展覽館站約25分鐘，房東於捷運5號出口接駁 *桃園高鐵站搭乘高鐵至高鐵南港站約30~35分鐘，房東於南港站出口(南1B)接駁 如何從松山機場到我們家?*捷運松山機場站搭乘捷運文湖線至捷運南港展覽館站下車，房東於捷運5號出口接駁 *自行開車(免費停車位) 完成訂房後即可連絡房東取得詳細地址，請定位導航後保持聯繫即可食: 中研院微風美饌~距離我們社區最近,搭乘免費社區巴士只要3分鐘,以美食街的方式,食物選擇性多元化,環境整潔舒適,餐畢還能在中研院區裡悠閒散步 南港軟體園區~開車10分鐘可達 深坑老街~開車15分鐘可達 饒河街觀光夜市~開車15分鐘可達 玩: 白雲公園(小朋友的玩樂天堂)~走路12分鐘/開車4分鐘可達 南港City Link~開車7分鐘可達 市政府信義商圈~捷運10分鐘可達 松山文創園區~開車14分鐘可達 東區商圈~捷運16分鐘可達 西門町商圈~捷運28分鐘可達 大直美麗華商圈~捷運32分鐘可達客房設備：免費WiFi空調除濕機有線電視變頻小冰箱快煮壺BRITA濾水壺負離子吹風機洗髮/護髮/沐浴乳毛巾/浴巾嬰兒澡盆USB充電孔醫藥箱",新北市汐止區福山里國興街21巷13號,新北市,汐止區,886-2-26608500,121.62113500000001,25.04605,,民宿,E
